Time	VCH1
178.8	98.0
178.8	96.0
179.2	98.0
179.2	96.0
179.2	94.0
179.2	92.0
179.2	90.0
179.6	92.0
179.6	90.0
179.6	88.0
179.6	86.0
180.0	88.0
180.0	86.0
180.0	84.0
180.4	86.0
180.4	84.0
180.4	82.0
180.4	80.0
180.8	82.0
180.8	80.0
180.8	78.0
180.8	76.0
181.2	78.0
181.2	76.0
181.2	74.0
181.2	72.0
181.6	74.0
181.6	72.0
181.6	70.0
181.6	68.0
181.6	66.0
182.0	68.0
182.0	66.0
182.0	64.0
182.0	62.0
182.4	64.0
182.4	62.0
182.4	60.0
182.4	58.0
182.8	60.0
182.8	58.0
182.8	56.0
182.8	54.0
183.2	56.0
183.2	54.0
183.2	52.0
183.2	50.0
183.6	52.0
183.6	50.0
183.6	48.0
183.6	46.0
184.0	48.0
184.0	46.0
184.0	44.0
184.0	42.0
184.0	40.0
184.4	42.0
184.4	40.0
184.4	38.0
184.4	36.0
184.8	38.0
184.8	36.0
184.8	34.0
184.8	32.0
185.2	34.0
185.2	32.0
185.2	30.0
185.2	28.0
185.2	26.0
185.6	28.0
185.6	26.0
185.6	24.0
185.6	22.0
186.0	24.0
186.0	22.0
186.0	20.0
186.0	18.0
186.0	16.0
186.4	18.0
186.4	16.0
186.4	14.0
186.4	12.0
186.4	10.0
186.8	12.0
186.8	10.0
186.8	8.0
186.8	6.0
186.8	4.0
187.2	6.0
187.2	4.0
187.2	2.0
187.6	4.0
187.6	2.0
187.6	0.0
187.6	-2.0
188.0	0.0
188.0	-2.0
188.0	-4.0
188.0	-6.0
188.4	-4.0
188.4	-6.0
188.4	-8.0
188.4	-10.0
188.8	-8.0
188.8	-10.0
188.8	-12.0
188.8	-14.0
188.8	-16.0
189.2	-14.0
189.2	-16.0
189.2	-18.0
189.2	-20.0
189.2	-22.0
189.2	-24.0
189.6	-22.0
189.6	-24.0
189.6	-26.0
190.0	-24.0
190.0	-26.0
190.0	-28.0
190.4	-26.0
190.4	-28.0
190.4	-30.0
190.4	-32.0
190.8	-30.0
190.8	-32.0
190.8	-34.0
190.8	-36.0
190.8	-38.0
191.2	-36.0
191.2	-38.0
191.2	-40.0
191.2	-42.0
191.6	-40.0
191.6	-42.0
191.6	-44.0
191.6	-46.0
192.0	-44.0
192.0	-46.0
192.0	-48.0
192.0	-50.0
192.0	-52.0
192.0	-54.0
192.4	-52.0
192.4	-54.0
192.4	-56.0
193.2	-58.0
193.2	-60.0
193.2	-62.0
193.2	-64.0
193.6	-62.0
193.6	-64.0
193.6	-66.0
193.6	-68.0
194.0	-66.0
194.0	-68.0
194.0	-70.0
194.0	-72.0
194.0	-74.0
194.4	-72.0
194.4	-74.0
194.4	-76.0
194.4	-78.0
194.8	-76.0
194.8	-78.0
194.8	-80.0
194.8	-82.0
195.2	-80.0
195.2	-82.0
195.2	-84.0
195.2	-86.0
195.2	-88.0
195.6	-86.0
195.6	-88.0
195.6	-90.0
195.6	-92.0
195.6	-94.0
196.0	-92.0
196.0	-94.0
196.0	-96.0
196.0	-98.0
196.4	-96.0
196.4	-98.0
196.4	-100.0
196.4	-102.0
196.8	-100.0
196.8	-102.0
196.8	-104.0
197.2	-102.0
197.2	-104.0
197.2	-106.0
197.2	-108.0
197.6	-106.0
197.6	-108.0
197.6	-110.0
197.6	-112.0
197.6	-114.0
198.0	-112.0
198.0	-114.0
198.0	-116.0
198.0	-118.0
198.4	-116.0
198.4	-118.0
198.4	-120.0
198.4	-122.0
198.8	-120.0
198.8	-122.0
198.8	-124.0
198.8	-126.0
199.2	-124.0
199.2	-126.0
199.2	-128.0
199.6	-126.0
199.6	-128.0
199.6	-130.0
199.6	-132.0
200.0	-130.0
200.0	-132.0
200.0	-134.0
200.0	-136.0
200.4	-134.0
200.4	-136.0
200.4	-138.0
200.4	-140.0
200.4	-142.0
200.8	-140.0
200.8	-142.0
200.8	-144.0
200.8	-146.0
201.2	-144.0
201.2	-146.0
201.2	-148.0
201.2	-150.0
201.6	-148.0
201.6	-150.0
201.6	-152.0
201.6	-154.0
202.0	-152.0
202.0	-154.0
202.0	-156.0
202.4	-154.0
202.4	-156.0
202.4	-158.0
202.4	-160.0
202.8	-158.0
202.8	-160.0
202.8	-162.0
203.2	-160.0
203.2	-162.0
203.2	-164.0
203.6	-162.0
203.6	-164.0
203.6	-166.0
203.6	-168.0
204.0	-166.0
204.0	-168.0
204.0	-170.0
204.0	-172.0
204.4	-170.0
204.4	-172.0
204.4	-174.0
204.8	-172.0
204.8	-174.0
204.8	-176.0
205.2	-174.0
205.2	-176.0
205.2	-178.0
205.2	-180.0
205.2	-182.0
205.6	-180.0
205.6	-182.0
205.6	-184.0
205.6	-186.0
206.0	-184.0
206.0	-186.0
206.0	-188.0
206.4	-186.0
206.4	-188.0
206.4	-190.0
206.8	-188.0
206.8	-190.0
206.8	-192.0
206.8	-194.0
206.8	-196.0
207.2	-194.0
207.2	-196.0
207.2	-198.0
207.2	-200.0
207.6	-194.0
207.6	-196.0
207.6	-198.0
207.6	-200.0
208.0	-198.0
208.0	-200.0
208.0	-202.0
208.0	-204.0
208.4	-200.0
208.4	-202.0
208.8	-200.0
208.8	-202.0
208.8	-204.0
209.2	-202.0
209.2	-204.0
209.2	-206.0
209.6	-204.0
209.6	-206.0
209.6	-208.0
210.0	-206.0
210.0	-208.0
210.0	-210.0
210.4	-208.0
210.4	-210.0
210.8	-208.0
210.8	-210.0
210.8	-212.0
211.2	-210.0
211.2	-212.0
211.6	-210.0
211.6	-212.0
211.6	-214.0
212.0	-212.0
212.0	-214.0
212.0	-216.0
212.4	-212.0
212.4	-214.0
212.4	-216.0
212.4	-218.0
212.8	-208.0
212.8	-210.0
212.8	-212.0
212.8	-214.0
213.2	-212.0
213.2	-214.0
213.2	-216.0
213.2	-218.0
213.6	-212.0
213.6	-214.0
213.6	-216.0
214.0	-212.0
214.0	-214.0
214.0	-216.0
214.4	-212.0
214.4	-214.0
214.4	-216.0
214.8	-212.0
214.8	-214.0
215.2	-210.0
215.2	-212.0
215.2	-214.0
215.6	-208.0
215.6	-210.0
215.6	-212.0
216.0	-206.0
216.0	-208.0
216.0	-210.0
216.4	-206.0
216.4	-208.0
216.8	-204.0
216.8	-206.0
216.8	-208.0
217.2	-202.0
217.2	-204.0
217.2	-206.0
217.6	-200.0
217.6	-202.0
217.6	-204.0
218.0	-196.0
218.0	-198.0
218.0	-200.0
218.0	-202.0
218.4	-192.0
218.4	-194.0
218.4	-196.0
218.4	-198.0
218.8	-190.0
218.8	-192.0
218.8	-194.0
219.2	-188.0
219.2	-190.0
219.2	-192.0
219.6	-186.0
219.6	-188.0
219.6	-190.0
220.0	-182.0
220.0	-184.0
220.0	-186.0
220.0	-188.0
220.4	-178.0
220.4	-180.0
220.4	-182.0
220.4	-184.0
220.8	-176.0
220.8	-178.0
220.8	-180.0
221.2	-172.0
221.2	-174.0
221.2	-176.0
221.2	-178.0
221.6	-170.0
221.6	-172.0
221.6	-174.0
222.0	-168.0
222.0	-170.0
222.0	-172.0
222.4	-164.0
222.4	-166.0
222.4	-168.0
222.4	-170.0
222.8	-160.0
222.8	-162.0
222.8	-164.0
222.8	-166.0
223.2	-158.0
223.2	-160.0
223.2	-162.0
223.6	-156.0
223.6	-158.0
223.6	-160.0
224.0	-150.0
224.0	-152.0
224.0	-154.0
224.0	-156.0
224.0	-158.0
224.4	-144.0
224.4	-146.0
224.4	-148.0
224.4	-150.0
224.4	-152.0
224.8	-142.0
224.8	-144.0
224.8	-146.0
225.2	-138.0
225.2	-140.0
225.2	-142.0
225.2	-144.0
225.6	-136.0
225.6	-138.0
225.6	-140.0
226.0	-132.0
226.0	-134.0
226.0	-136.0
226.0	-138.0
226.4	-128.0
226.4	-130.0
226.4	-132.0
226.4	-134.0
226.8	-124.0
226.8	-126.0
226.8	-128.0
226.8	-130.0
227.2	-122.0
227.2	-124.0
227.2	-126.0
227.6	-118.0
227.6	-120.0
227.6	-122.0
227.6	-124.0
228.0	-112.0
228.0	-114.0
228.0	-116.0
228.0	-118.0
228.0	-120.0
228.4	-106.0
228.4	-108.0
228.4	-110.0
228.4	-112.0
228.4	-114.0
228.8	-102.0
228.8	-104.0
228.8	-106.0
228.8	-108.0
229.2	-98.0
229.2	-100.0
229.2	-102.0
229.2	-104.0
229.6	-96.0
229.6	-98.0
229.6	-100.0
230.0	-92.0
230.0	-94.0
230.0	-96.0
230.0	-98.0
230.4	-86.0
230.4	-88.0
230.4	-90.0
230.4	-92.0
230.4	-94.0
230.8	-80.0
230.8	-82.0
230.8	-84.0
230.8	-86.0
230.8	-88.0
231.2	-76.0
231.2	-78.0
231.2	-80.0
231.2	-82.0
231.6	-74.0
231.6	-76.0
231.6	-78.0
232.0	-70.0
232.0	-72.0
232.0	-74.0
232.0	-76.0
232.4	-64.0
232.4	-66.0
232.4	-68.0
232.4	-70.0
232.4	-72.0
232.8	-58.0
232.8	-60.0
232.8	-62.0
232.8	-64.0
232.8	-66.0
233.6	-52.0
233.6	-54.0
233.6	-56.0
234.0	-48.0
234.0	-50.0
234.0	-52.0
234.0	-54.0
234.4	-42.0
234.4	-44.0
234.4	-46.0
234.4	-48.0
234.4	-50.0
234.8	-38.0
234.8	-40.0
234.8	-42.0
234.8	-44.0
235.2	-36.0
235.2	-38.0
235.2	-40.0
235.2	-42.0
235.2	-44.0
235.6	-30.0
235.6	-32.0
235.6	-34.0
235.6	-36.0
235.6	-38.0
236.0	-26.0
236.0	-28.0
236.0	-30.0
236.0	-32.0
236.4	-18.0
236.4	-20.0
236.4	-22.0
236.4	-24.0
236.4	-26.0
236.4	-28.0
236.8	-14.0
236.8	-16.0
236.8	-18.0
236.8	-20.0
237.2	-10.0
237.2	-12.0
237.2	-14.0
237.2	-16.0
237.6	-6.0
237.6	-8.0
237.6	-10.0
237.6	-12.0
238.0	-2.0
238.0	-4.0
238.0	-6.0
238.0	-8.0
238.4	4.0
238.4	2.0
238.4	0.0
238.4	-2.0
238.4	-4.0
238.8	8.0
238.8	6.0
238.8	4.0
238.8	2.0
239.2	16.0
239.2	14.0
239.2	12.0
239.2	10.0
239.2	8.0
239.2	6.0
239.6	22.0
239.6	20.0
239.6	18.0
239.6	16.0
239.6	14.0
240.0	26.0
240.0	24.0
240.0	22.0
240.0	20.0
240.4	30.0
240.4	28.0
240.4	26.0
240.4	24.0
240.8	34.0
240.8	32.0
240.8	30.0
240.8	28.0
241.2	38.0
241.2	36.0
241.2	34.0
241.2	32.0
241.6	40.0
241.6	38.0
241.6	36.0
242.0	46.0
242.0	44.0
242.0	42.0
242.0	40.0
242.0	38.0
242.4	52.0
242.4	50.0
242.4	48.0
242.4	46.0
242.4	44.0
242.8	56.0
242.8	54.0
242.8	52.0
242.8	50.0
243.2	60.0
243.2	58.0
243.2	56.0
243.2	54.0
243.6	64.0
243.6	62.0
243.6	60.0
243.6	58.0
244.0	66.0
244.0	64.0
244.0	62.0
244.4	70.0
244.4	68.0
244.4	66.0
244.4	64.0
244.8	76.0
244.8	74.0
244.8	72.0
244.8	70.0
244.8	68.0
245.2	80.0
245.2	78.0
245.2	76.0
245.2	74.0
245.6	84.0
245.6	82.0
245.6	80.0
245.6	78.0
246.0	88.0
246.0	86.0
246.0	84.0
246.0	82.0
246.4	92.0
246.4	90.0
246.4	88.0
246.4	86.0
246.8	96.0
246.8	94.0
246.8	92.0
246.8	90.0
247.2	102.0
247.2	100.0
247.2	98.0
247.2	96.0
247.2	94.0
247.6	108.0
247.6	106.0
247.6	104.0
247.6	102.0
247.6	100.0
248.0	110.0
248.0	108.0
248.0	106.0
248.4	114.0
248.4	112.0
248.4	110.0
248.4	108.0
248.8	120.0
248.8	118.0
248.8	116.0
248.8	114.0
248.8	112.0
249.2	124.0
249.2	122.0
249.2	120.0
249.2	118.0
249.6	126.0
249.6	124.0
249.6	122.0
250.0	130.0
250.0	128.0
250.0	126.0
250.0	124.0
250.4	132.0
250.4	130.0
250.4	128.0
250.8	136.0
250.8	134.0
250.8	132.0
250.8	130.0
251.2	144.0
251.2	142.0
251.2	140.0
251.2	138.0
251.2	136.0
251.2	134.0
251.6	148.0
251.6	146.0
251.6	144.0
251.6	142.0
252.0	148.0
252.0	146.0
252.0	144.0
252.4	152.0
252.4	150.0
252.4	148.0
252.4	146.0
252.8	154.0
252.8	152.0
252.8	150.0
253.2	158.0
253.2	156.0
253.2	154.0
253.2	152.0
253.6	162.0
253.6	160.0
253.6	158.0
253.6	156.0
254.0	168.0
254.0	166.0
254.0	164.0
254.0	162.0
254.0	160.0
254.4	170.0
254.4	168.0
254.4	166.0
254.8	170.0
254.8	168.0
255.2	174.0
255.2	172.0
255.2	170.0
255.2	168.0
255.6	178.0
255.6	176.0
255.6	174.0
255.6	172.0
256.0	180.0
256.0	178.0
256.0	176.0
256.4	182.0
256.4	180.0
256.4	178.0
256.8	186.0
256.8	184.0
256.8	182.0
256.8	180.0
257.2	188.0
257.2	186.0
257.2	184.0
257.6	190.0
257.6	188.0
257.6	186.0
258.0	194.0
258.0	192.0
258.0	190.0
258.0	188.0
258.4	196.0
258.4	194.0
258.4	192.0
258.8	196.0
258.8	194.0
259.2	198.0
259.2	196.0
259.2	194.0
259.6	200.0
259.6	198.0
259.6	196.0
260.0	200.0
260.0	198.0
260.4	202.0
260.4	200.0
260.4	198.0
260.8	202.0
260.8	200.0
261.2	202.0
261.2	200.0
261.6	204.0
261.6	202.0
261.6	200.0
262.0	204.0
262.0	202.0
262.4	204.0
262.4	202.0
262.4	200.0
262.8	204.0
262.8	202.0
263.2	206.0
263.2	204.0
263.2	202.0
263.6	206.0
263.6	204.0
264.0	206.0
264.0	204.0
264.4	206.0
264.4	204.0
264.4	202.0
264.8	204.0
264.8	202.0
264.8	200.0
265.2	202.0
265.2	200.0
265.6	202.0
265.6	200.0
266.0	202.0
266.0	200.0
266.0	198.0
266.4	200.0
266.4	198.0
266.4	196.0
266.8	198.0
266.8	196.0
266.8	194.0
267.2	198.0
267.2	196.0
267.2	194.0
267.2	192.0
267.6	194.0
267.6	192.0
267.6	190.0
267.6	188.0
267.6	186.0
268.0	192.0
268.0	190.0
268.0	188.0
268.4	190.0
268.4	188.0
268.4	186.0
268.4	184.0
268.8	186.0
268.8	184.0
268.8	182.0
269.2	184.0
269.2	182.0
269.2	180.0
269.6	182.0
269.6	180.0
269.6	178.0
270.0	180.0
270.0	178.0
270.0	176.0
270.4	178.0
270.4	176.0
270.4	174.0
270.8	176.0
270.8	174.0
270.8	172.0
271.2	174.0
271.2	172.0
271.2	170.0
271.2	168.0
271.6	170.0
271.6	168.0
271.6	166.0
271.6	164.0
272.0	166.0
272.0	164.0
272.0	162.0
272.4	164.0
272.4	162.0
272.4	160.0
272.4	158.0
272.8	160.0
272.8	158.0
272.8	156.0
272.8	154.0
272.8	152.0
273.2	154.0
273.2	152.0
273.2	150.0
273.2	148.0
273.6	150.0
273.6	148.0
273.6	146.0
274.0	148.0
274.0	146.0
274.0	144.0
274.0	142.0
274.4	144.0
274.4	142.0
274.4	140.0
274.4	138.0
274.8	140.0
274.8	138.0
274.8	136.0
274.8	134.0
275.2	136.0
275.2	134.0
275.2	132.0
275.2	130.0
275.6	132.0
275.6	130.0
275.6	128.0
275.6	126.0
276.0	128.0
276.0	126.0
276.0	124.0
276.4	126.0
276.4	124.0
276.4	122.0
276.4	120.0
276.8	122.0
276.8	120.0
276.8	118.0
276.8	116.0
276.8	114.0
277.2	116.0
277.2	114.0
277.2	112.0
277.2	110.0
277.2	108.0
277.6	110.0
277.6	108.0
277.6	106.0
278.0	108.0
278.0	106.0
278.0	104.0
278.0	102.0
278.4	104.0
278.4	102.0
278.4	100.0
278.4	98.0
278.8	100.0
278.8	98.0
278.8	96.0
278.8	94.0
279.2	96.0
279.2	94.0
279.2	92.0
279.2	90.0
279.6	92.0
279.6	90.0
279.6	88.0
279.6	86.0
280.0	88.0
280.0	86.0
280.0	84.0
280.0	82.0
280.0	80.0
280.4	82.0
280.4	80.0
280.4	78.0
280.4	76.0
280.8	78.0
280.8	76.0
280.8	74.0
280.8	72.0
281.2	74.0
281.2	72.0
281.2	70.0
281.2	68.0
281.6	68.0
281.6	66.0
281.6	64.0
